0.0100020800000000	-2.24096323023210e-24	9.66025069528971e-23
0.0105023900000000	4.37845485930373e-25	1.31387139233071e-22
0.0110033800000000	3.32769699021521e-25	2.39156396143592e-22
0.0115049200000000	1.49581408893840e-25	3.06471585280701e-23
0.0120059300000000	-1.70153875824642e-25	-1.39835128147449e-22
0.0125070700000000	7.88825123780529e-25	3.49140456713919e-22
0.0130082800000000	1.00036375113421e-24	-1.43158936202517e-22
0.0135095000000000	4.20601299330058e-25	-2.27149548693045e-22
0.0140106900000000	-5.28652121626824e-25	-1.55818988645130e-22
0.0145119300000000	-4.00404762796858e-25	-2.56992955067927e-22
0.0150004800000000	1.48079631771009e-24	-2.84524946911598e-22
0.0155014600000000	-3.79300808062550e-25	-7.06289961472886e-23
0.0160028100000000	-1.25996313535364e-24	2.32121072643917e-22
0.0165044200000000	1.58020398164132e-26	-7.70943054592630e-23
0.0170053600000000	-1.22277519300472e-24	2.13237155427968e-22
0.0175062900000000	6.39950204771836e-25	-2.06303666935912e-23
0.0180078500000000	7.54391843827824e-25	5.23429152092427e-23
0.0185095400000000	-1.14444555757349e-24	2.79740364073272e-22
0.0190103700000000	-7.94878899493626e-25	-9.32030072567401e-23
0.0195110700000000	-2.64778149524321e-25	3.78012663110494e-23
0.0200033600000000	-2.33022077342809e-24	3.71119256576692e-22
0.0205073300000000	7.24638249169397e-27	-3.92620151680736e-23
0.0210103300000000	1.61379141819942e-24	-2.69975555791682e-22
0.0215105700000000	6.84744256113605e-25	1.45046861900050e-22
0.0220128000000000	1.49905810900736e-24	-1.56411088743690e-22
0.0225133600000000	6.19961078113174e-25	-3.96806710275961e-22
0.0230165400000000	1.59084346004929e-24	5.47406712304440e-22
0.0235170300000000	5.57916358612512e-25	2.24912999404206e-24
0.0240174000000000	-9.25893883836968e-25	-3.79982907842764e-22
0.0245176500000000	8.58903735140275e-25	-1.41553146268384e-22
0.0250040100000000	-2.72106523732043e-24	3.27049438386682e-22
0.0255048500000000	4.30051411738726e-26	4.86707460659909e-23
0.0260056000000000	-2.23427102099894e-24	-8.69526037418014e-23
0.0265056100000000	-1.74931432653469e-24	7.06685822663119e-22
0.0270070700000000	4.70538467404527e-25	-9.38110390262880e-23
0.0275077000000000	-1.38123633715225e-24	-2.40293387908799e-22
0.0280078300000000	2.36663741030607e-24	7.89594517191689e-23
0.0285096000000000	6.85995196919416e-25	2.19584247593014e-22
0.0290109300000000	1.38044558700557e-24	-1.77033645159193e-22
0.0295125500000000	1.90944771279568e-24	-2.98923800592730e-22
0.0300046600000000	6.36164974561506e-25	7.78583613069326e-23
0.0305048100000000	-6.37065911204033e-25	2.34816684800696e-22
0.0310056300000000	1.34809936891541e-25	-5.84045887014683e-23
0.0315079700000000	1.33046952957963e-25	-2.33549721582077e-22
0.0320081100000000	-7.08382500252431e-25	-2.80369519242230e-22
0.0325099200000000	4.75013983603557e-25	2.44840408662076e-22
0.0330113800000000	1.77164977739907e-24	-1.15596711128852e-22
0.0335123900000000	1.99175378441534e-24	-1.57752061638947e-24
0.0340133200000000	-3.38194763552422e-25	-6.12496267097357e-23
0.0345153100000000	2.87209203377746e-24	1.01688534117631e-22
0.0350061400000000	2.17318557216802e-24	5.56509439099489e-23
0.0355076500000000	-1.39008690539233e-24	1.76335228055256e-22
